,id,State,Jurisdiction,AbbreviatedDistrict,ZoneAcres,FedStateAcres,MunicipalAcres,State_from_zoning,Jurisdiction_from_zoning,County,Abbreviated District Name,Full District Name,District Mapped,District Mapped But Extinct,Overlay,Type of Zoning District,Affordable Housing District,Elderly Housing District,1-Family Treatment,2-Family Treatment,3-Family Treatment,4+-Family Treatment,1-Family Min. Lot (ACRES),1-Family Front Setback (# of feet),1-Family Side Setback (# of feet),1-Family Rear Setback (# of feet),1-Family Max. Lot Coverage - Buildings (%),1-Family Max. Lot Coverage - Buildings & Impervious Surface (%),1-Family Min. # Parking Spaces,1-Family Max. Height (# of stories),1-Family Max. Height (# of feet),1-Family Floor to Area Ratio,1-Family Min. Unit Size (SF),2-Family Affordable Housing Only,2-Family Elderly Housing Only,2-Family Min. Lot (ACRES),2-Family Max. Density (UNITS/ACRE),2-Family Front Setback (# of feet),2-Family Side Setback (# of feet),2-Family Rear Setback (# of feet),2-Family Max. Lot Coverage - Buildings (%),2-Family Max. Lot Coverage - Buildings & Impervious Surface (%),2-Family Min. # Parking Spaces Per Studio or 1BR,2-Family Min. # Parking Spaces Per 2+ BR,2-Family Max. Height (# of stories),2-Family Max. Height (# of feet),2-Family Floor to Area Ratio,2-Family Min. Unit Size (SF),3-Family Affordable Housing Only,3-Family Elderly Housing Only,3-Family Min. Lot (ACRES),3-Family Max. Density (UNITS/ACRE),3-Family Front Setback (# of feet),3-Family Side Setback (# of feet),3-Family Rear Setback (# of feet),3-Family Max. Lot Coverage - Buildings (%),3-Family Max. Lot Coverage - Buildings & Impervious Surface (%),3-Family Min. # Parking Spaces Per Studio or 1BR,3-Family Min. # Parking Spaces Per 2+ BR,3-Family Connection to Sewer and/or Water Required,3-Family Connection or Proximity to Public Transit Required,3-Family Max. Height (# of stories),3-Family Max. Height (# of feet),3-Family Floor to Area Ratio,3-Family Min. Unit Size (SF),3-Family Max. # Bedrooms Per Unit,4+-Family Affordable Housing Only,4+-Family Elderly Housing Only,4+-Family Min. Lot (ACRES),4+-Family Max. Density (UNITS/ACRE),4+-Family Front Setback (# of feet),4+-Family Side Setback (# of feet),4+-Family Rear Setback (# of feet),4+-Family Max. Lot Coverage - Buildings (%),4+-Family Max. Lot Coverage - Buildings & Impervious Surface (%),4+-Family Min. # Parking Spaces Per Studio or 1BR,4+-Family Min. # Parking Spaces Per 2+ BR,4+-Family Connection to Sewer and/or Water Required,4+-Family Connection or Proximity to Public Transit Required,4+-Family Max. Height (# of stories),4+-Family Max. Height (# of feet),4+-Family Floor to Area Ratio,4+-Family Min. Unit Size (SF),4+-Family Max. # Bedrooms Per Unit,4+-Family Max. # Units Per Building,Affordable Housing (AH) Treatment,AH - Definition,AH - Elderly Housing Only,AH Min. Lot (ACRES),AH Max. Density (UNITS/ACRE),AH Min. # Parking Spaces Per Studio or 1BR,AH Min. # Parking Spaces Per 2+ BR,AH Connection to Sewer and/or Water Required,AH Connection or Proximity to Public Transit Required,AH Min. Unit Size (SF),AH Max. # Bedrooms Per Unit,AH Max. # Units Per  Building,Accessory Dwelling Unit (ADU) Treatment,ADU Employee or Family Occupancy Required,ADU Renter Occupancy Prohibited,ADU Owner Occupancy Required,ADU Elderly Housing Only,ADU Min. Lot (acres),ADU Min. # Parking Spaces (Additional to Main Unit),"ADU Restricted to Only Primary Structure (i.e., No Outbuildings like Garages)",ADU Max. Size (% of Main Unit),ADU Max. Size (SF),ADU Max. # Bedrooms Per Unit,Planned Residential Development (PRD) Treatment,Mobile or Manufactured Home Park (Y/N),PRD Min. Lot (Acres),PRD Max. Density (Units/Acre),PRD Max. # Units Per Development,Special Notes,Tooltip Notes,AduMaxSizeLimit,1MUS,2MUS,3MUS,4MUS,MUS,1MLS,2MLS,3MLS,4MLS,1E,2E,3E,4E,AEld,PK
168,HI--MAUI--H2,HI,Maui,H-2,220.89849799015886,0.5953029854864174,220.30319500467243,HI,Maui,Maui,H-2,H-2 Hotel,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.46,15,10,15,35,30,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+",2,90,1.5,None,No,No,0.46,None,15,10,15,35,30,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+","2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+",None,90,1.5,None,No,No,0.46,None,½ the height of building with a minimum of 15 feet,"Building height (ft): less than 30 - 10 ft, 30-60 - 15 ft, 60 to 90 - 20 ft, 90-120 - 25 ft, 120-160 - 30 ft",½ the height of building with a minimum of 15 feet,35,35,,,No,No,None,160,1.5,None,None,No,No,0.46,None,½ the height of building with a minimum of 15 feet,"Building height (ft): less than 30 - 10 ft, 30-60 - 15 ft, 60 to 90 - 20 ft, 90-120 - 25 ft, 120-160 - 30 ft",½ the height of building with a minimum of 15 feet,35,35,,,No,No,None,160,1.5,None,None,None,,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,,,,No,,,,,,False,True,True,True,True,True,B,B,B,B,No,No,No,No,No,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 1-family; 2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 2-family (total); 2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 2-family (per studio/1br)"
169,HI--MAUI--HD1,HI,Maui,HD-1,48.683147536969486,25.76778749819219,22.915360038777294,HI,Maui,Maui,HD-1,HD-1 Historic District 1,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.17,None,None,None,None,None,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+",2,30,None,None,No,No,0.17,None,None,None,None,None,None,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+","2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+",None,None,None,None,No,No,None,None,10,5,15,None,None,,,No,No,2,35,None,None,None,No,No,None,None,10,5,15,None,None,,,No,No,2,35,None,None,None,None,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,,,,,,1,,,500,,,No,,,,,,True,True,True,True,True,True,B,B,A,A,No,No,No,No,No,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 1-family; 2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 2-family (total); 2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 2-family (per studio/1br)"
170,HI--MAUI--HD2,HI,Maui,HD-2,18.192312598415473,1.9390788215559374,16.253233776859535,HI,Maui,Maui,HD-2,HD-2 Historic District 2,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.17,None,None,None,None,None,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+",2,30,None,None,No,No,0.17,None,None,None,None,None,None,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+","2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+",None,None,None,None,No,No,None,None,10,5,15,None,None,,,No,No,2,35,None,None,None,No,No,None,None,10,5,15,None,None,,,No,No,2,35,None,None,None,None,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,,,,,,1,,,500,,,No,,,,,,True,True,True,True,True,True,B,B,A,A,No,No,No,No,No,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 1-family; 2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 2-family (total); 2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 2-family (per studio/1br)"
171,HI--MAUI--HD3,HI,Maui,HD-3,12.089315345027757,0.8663036895000827,11.223011655527674,HI,Maui,Maui,HD-3,HD-3 Historic District 3,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Prohibited,Prohibited,Prohibited,0.23,15,10-Jun,10-Jun,None,None,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+",2,35,None,None,,,,,,,,,,,,,,,,No,No,,,,,,,,,,No,No,,,,,,No,No,,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,,,,,,1,,,400,,,No,,,,,,True,True,False,False,False,True,B,A,A,A,No,No,No,No,No,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 1-family"
172,HI--MAUI--HM,HI,Maui,H-M,535.0877152007157,2.1687559528657485,532.91895924785,HI,Maui,Maui,H-M,H-M Hotel,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.34,15,10,15,30,35,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+",2,160,1,None,No,No,0.34,None,15,10,15,30,35,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+","2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+",None,160,1,None,No,No,0.34,None,½ the height of building with a minimum of 15 feet,"Building height (ft): less than 30 - 10 ft, 30-60 - 15 ft, 60 to 90 - 20 ft, 90-120 - 25 ft, 120-160 - 30 ft",½ the height of building with a minimum of 15 feet,30,30,,,No,No,None,90,1,None,None,No,No,0.34,None,½ the height of building with a minimum of 15 feet,"Building height (ft): less than 30 - 10 ft, 30-60 - 15 ft, 60 to 90 - 20 ft, 90-120 - 25 ft, 120-160 - 30 ft",½ the height of building with a minimum of 15 feet,30,30,,,No,No,None,90,1,None,None,None,,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,,,,No,,,,,,False,True,True,True,True,True,B,B,B,B,No,No,No,No,No,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 1-family; 2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 2-family (total); 2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 2-family (per studio/1br)"
173,HI--MAUI--INT,HI,Maui,INT,300102.0276137853,152902.74160087146,147199.28601291383,HI,Maui,Maui,INT,INT Interim,Yes,No,No,Nonresidential,No,No,Allowed/Conditional,Allowed/Conditional,Prohibited,Prohibited,0.14,15,6; 10 if building 15 feet or higher,6; 10 if building 15 feet or higher,,,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+",,,,,No,No,0.28,None,15,6; 10 if building 15 feet or higher,6; 10 if building 15 feet or higher,None,None,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+","2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+",None,None,None,None,No,No,,,,,,,,,,No,No,,,,,,No,No,,,,,,,,,,,,,,,,,,Prohibited,,,,,,,,,,,,Allowed/Conditional,,,,,,1,,,,,,No,,,,,,False,False,True,False,False,True,B,B,A,A,No,No,No,No,No,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 1-family; 2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 2-family (total); 2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 2-family (per studio/1br)"
174,HI--MAUI--KRTP,HI,Maui,KRTP,20.77058590166777,7.250776148442442,13.519809753225328,HI,Maui,Maui,KRTP,KRTP Kihei Research and Technology Park District,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,No,No,,,,,,No,No,,,,,,,,,,,,,,,,,,Prohibited,,,,,,,,,,,,Prohibited,,,,,,,,,,,Prohibited,No,,,,,,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,
175,HI--MAUI--M1,HI,Maui,M-1,908.5605112518308,57.19660823034913,851.3639030214816,HI,Maui,Maui,M-1,M-1 Light Industrial,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,No,No,,,,,,No,No,,,,,,,,,,,,,,,,,,Prohibited,,,,,,,,,,,,Prohibited,,,,,,,,,,,Prohibited,No,,,,,,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,
176,HI--MAUI--M2,HI,Maui,M-2,726.4456409428075,54.604297458475855,671.8413434843317,HI,Maui,Maui,M-2,M-2 Heavy Industrial,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,No,No,,,,,,No,No,,,,,,,,,,,,,,,,,,Prohibited,,,,,,,,,,,,Prohibited,,,,,,,,,,,Prohibited,No,,,,,,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,
177,HI--MAUI--M3,HI,Maui,M-3,86.03039407113073,0.0,86.03039407113073,HI,Maui,Maui,M-3,M-3 Heavy Industrial,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,No,No,,,,,,No,No,,,,,,,,,,,,,,,,,,Prohibited,,,,,,,,,,,,Prohibited,,,,,,,,,,,Prohibited,No,,,,,,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,
178,HI--MAUI--MFMRA,HI,Maui,MF-MRA,8.805085830390787,5.2034716175922,3.6016142127985873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,HI--MAUI--MRTP,HI,Maui,MRTP,374.71601510902985,0.12109148689127838,374.5949236221386,HI,Maui,Maui,MRTP,MRTP Maui Research and Technology Park District,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Prohibited,Allowed/Conditional,Allowed/Conditional,0.025,5,0,5,None,None,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+",2,40,None,None,,,,,,,,,,,,,,,,No,No,0.05,,,,,,,,,,,3,40,,,,No,No,0.06,,,,,,,,,,,3,40,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,600,,,No,,,,,,True,True,False,False,False,True,B,A,B,B,No,No,No,No,No,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 1-family"
180,HI--MAUI--NZ,HI,Maui,NZ,8463.320730447427,8451.203290424153,12.117440023273957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,HI--MAUI--OS,HI,Maui,OS,35.0143691865443,0.1315707261506288,34.88279846039367,HI,Maui,Maui,OS,Open Space,Yes,Yes,No,Nonresidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,A,A,A,A,,,No,No,No,
182,HI--MAUI--OS1,HI,Maui,OS-1,271.46447739801255,0.0,271.46447739801255,HI,Maui,Maui,OS-1,OS-1 Open Space (Passive),Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,No,No,,,,,,No,No,,,,,,,,,,,,,,,,,,Prohibited,,,,,,,,,,,,Prohibited,,,,,,,,,,,Prohibited,No,,,,,,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,
183,HI--MAUI--OS2,HI,Maui,OS-2,350.185451964586,5.709240966034726,344.47621099855127,HI,Maui,Maui,OS-2,OS-2 Open Space (Active),Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,No,No,,,,,,No,No,,,,,,,,,,,,,,,,,,Prohibited,,,,,,,,,,,,Prohibited,,,,,,,,,,,Prohibited,No,,,,,,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,
184,HI--MAUI--OZ,HI,Maui,OZ,1525.4636187527835,234.52821163562078,1290.9354071171629,HI,Maui,Maui,OZ,OZ Open Zone,Yes,Yes,No,Nonresidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,A,A,A,A,,,No,No,No,
185,HI--MAUI--P,HI,Maui,P,47.184218562885135,24.776411385386115,22.40780717749902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,HI--MAUI--P/QPMRA,HI,Maui,P/QP-MRA,1.4116880759239616,0.0,1.4116880759239616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,HI--MAUI--P1,HI,Maui,P-1,743.0807651634489,401.7536616604973,341.32710350295156,HI,Maui,Maui,P-1,P-1 Public/Quasi-Public,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,No,No,,,,,,No,No,,,,,,,,,,,,,,,,,,Prohibited,,,,,,,,,,,,Prohibited,,,,,,,,,,,Prohibited,No,,,,,,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,
188,HI--MAUI--P2,HI,Maui,P-2,18.698873773286053,0.20384649108698802,18.495027282199064,HI,Maui,Maui,P-2,P-2 Public/Quasi-Public,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,No,No,,,,,,No,No,,,,,,,,,,,,,,,,,,Prohibited,,,,,,,,,,,,Prohibited,,,,,,,,,,,Prohibited,No,,,,,,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,
189,HI--MAUI--PD,HI,Maui,PD,5732.919537619014,190.60274545439762,5542.316792164616,HI,Maui,Maui,PD,PD Project District,Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Prohibited,Prohibited,Prohibited,0.14,None,None,None,None,None,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+",2,25,None,None,,,,,,,,,,,,,,,,No,No,,,,,,,,,,No,No,,,,,,No,No,,,,,,,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,,,,No,,,,,,False,True,False,False,False,True,B,A,A,A,No,No,No,No,No,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 1-family"
190,HI--MAUI--PK,HI,Maui,PK,1334.5033966216934,1144.272064289709,190.23133233198428,HI,Maui,Maui,PK,PK Park,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,No,No,,,,,,No,No,,,,,,,,,,,,,,,,,,Prohibited,,,,,,,,,,,,Prohibited,,,,,,,,,,,Prohibited,No,,,,,,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,
191,HI--MAUI--PK(GC),HI,Maui,PK(GC),1924.4050694417942,88.29557337290078,1836.1094960688933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,HI--MAUI--PR,HI,Maui,PR,93.27012739855877,10.419720084591196,82.85040731396758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,HI--MAUI--R,HI,Maui,R,649.8817354343483,4.6031927777085375,645.2785426566398,HI,Maui,Maui,R,R Rural,Yes,Yes,No,Mixed with Residential,No,No,Allowed/Conditional,Prohibited,Prohibited,Prohibited,0.5,25,15,15,None,None,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+",,,None,None,,,,,,,,,,,,,,,,No,No,,,,,,,,,,No,No,,,,,,No,No,,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,True,C,A,A,A,No,No,No,No,No,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 1-family"
194,HI--MAUI--R0,HI,Maui,R-0,14.045100925893516,0.578151830889639,13.466949095003876,HI,Maui,Maui,R-0,R-0 Residential,Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Prohibited,Prohibited,Prohibited,0.06,10,Access yard(non zero line) 15,,None,None,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+",2,30,None,None,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,No,No,,,,,,No,No,,,,,,,,,,,,,,,,,,Not Mentioned,None,No,,,,,No,No,,,,Prohibited,No,No,No,No,,,No,,,,,No,,,,,,False,True,False,False,False,True,B,A,A,A,No,No,No,No,No,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 1-family"
195,HI--MAUI--R1,HI,Maui,R-1,1072.6033879138363,33.7148942394598,1038.8884936743764,HI,Maui,Maui,R-1,R-1 Residential,Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Prohibited,Prohibited,Prohibited,0.14,15,6 (10 for 2 story buildings),6 (10 for 2 story buildings),None,None,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+",2,30,None,None,No,No,0.14,None,15,6 (10 for 2 story buildings),6 (10 for 2 story buildings),None,None,None,None,2,30,None,None,No,No,,,,,,,,,,No,No,,,,,,No,No,,,,,,,,,,,,,,,,,,Allowed/Conditional,"Housing for low and moderate income families, operated by governmental or nonprofit organizations; provided that the normal dwelling unit density is not increased more than ten percent.",No,0.14,None,None,None,No,No,None,None,None,Allowed/Conditional,No,No,No,No,0.14,1,No,None,500,None,,No,,,,,,True,True,True,False,False,True,B,B,A,A,No,No,No,No,No,"2 (3 if dwelling is 3,000-3,999 sqft, 4 if 4,000-4,999, 5 if 5,000-5,999, 6 if 6,000-6,999, 7 if 7,000-7,999, 8 if 8,000+ for 1-family; None for 2-family (total); None for 2-family (per studio/1br)"
